age,fnlwgt,capital-gain,educational-num,hours-per-week,target
60,96660,0,9,8,1
59,214052,0,3,40,0
30,90446,0,4,40,0
44,201924,0,13,35,0
29,273051,0,13,52,1
51,194995,0,9,50,0
48,119471,0,16,40,1
54,55861,0,12,39,0
21,103277,4508,8,30,0
19,414871,0,9,40,0
40,113732,0,9,40,0
70,131060,0,4,25,0
40,206927,0,9,40,1
29,221366,5013,13,40,0
26,123384,0,9,20,0
68,58547,0,10,48,0
48,129777,0,9,40,0
51,124963,0,13,40,1
27,50295,0,10,48,0
40,111483,0,14,50,1
31,389765,0,4,60,0
34,121640,0,10,44,0
29,161155,0,12,50,0
54,98051,0,10,54,1
36,69251,0,9,40,0
36,99270,0,9,40,0
29,134890,0,13,40,1
38,89202,0,10,40,0
48,493862,7298,9,38,1
63,196994,0,13,15,0
31,307375,0,10,40,0
27,22422,0,10,40,0
37,126569,0,14,40,1
90,84553,0,9,40,0
73,109833,0,13,30,0
47,27624,0,9,65,1
34,293703,0,10,40,0
36,196123,0,14,43,1
57,43290,0,6,20,0
39,78171,0,10,40,0
23,236769,0,10,40,0
25,178037,0,9,40,0
26,106856,0,11,40,0
46,173461,0,10,40,1
36,34378,0,4,60,0
44,166597,0,14,40,1
18,131825,0,7,21,0
20,165097,0,9,40,0
53,261207,0,9,40,0
32,31714,4865,10,40,0
25,144259,0,9,40,0
19,285263,0,9,40,0
43,179866,0,13,40,1
53,185846,0,9,40,0
28,246933,0,9,40,0
35,233533,0,13,42,0
55,199067,0,9,40,1
58,233193,0,9,27,0
57,52267,0,9,72,0
44,476391,0,10,40,0
49,126754,0,9,40,0
22,117789,0,10,10,0
39,154641,0,9,60,0
25,233461,0,12,30,0
35,186110,0,9,45,0
30,173647,0,10,40,0
44,216116,0,9,40,0
32,169841,0,10,55,0
47,201127,0,10,50,0
30,327825,0,9,32,0
40,116632,0,9,60,1
32,50753,0,9,40,0
23,275818,0,10,40,0
54,172281,0,14,40,1
56,102791,0,9,35,0
28,153291,0,9,35,0
18,243240,0,7,15,0
26,292303,0,9,40,0
53,42740,0,10,39,0
41,227065,0,9,40,0
34,56460,0,9,12,0
57,225334,15024,15,35,1
58,142158,0,13,35,0
35,100375,0,12,45,1
34,146980,0,9,65,0
45,353824,0,10,40,1
26,201579,0,10,40,0
20,159297,0,10,15,0
51,276456,3103,12,30,1
43,342567,0,13,40,0
24,184975,0,13,40,0
20,204160,0,10,12,0
42,30824,2354,14,16,0
43,171351,0,12,20,0
25,153997,0,6,40,0
19,78374,0,10,40,0
25,182227,0,10,30,0
38,116358,0,10,40,0
44,83508,2354,15,99,0
77,83601,0,15,40,0
18,107277,0,7,20,0
18,189487,0,10,35,0
23,55215,0,13,55,0
26,131401,0,13,40,0
30,224498,0,9,40,0
27,55743,0,13,45,1
23,184271,0,13,36,0
23,342769,0,13,20,0
18,32059,0,7,23,0
33,97723,0,9,40,0
44,76487,0,9,40,0
28,125527,0,10,50,0
24,109414,0,10,20,0
41,106698,13550,9,60,1
30,198183,0,11,40,0
22,191444,0,9,40,0
39,250157,0,13,63,0
61,148577,0,9,55,1
47,329144,0,10,48,1
28,290429,0,4,50,0
24,165475,0,9,25,0
43,209547,0,15,25,1
51,155594,0,10,40,1
24,195808,0,10,40,0
49,186706,7688,9,40,1
24,90046,0,13,40,0
47,343579,0,2,12,0
49,94606,0,16,60,1
22,203182,0,10,43,0
27,37302,0,7,50,0
41,118853,0,10,40,0
21,170108,0,10,40,0
19,111836,0,9,35,0
36,151322,0,13,45,1
26,131913,0,13,40,0
23,368739,0,13,40,0
29,132686,0,15,50,1
34,230420,0,13,40,1
26,288781,0,13,42,0
42,187702,0,15,60,1
68,170376,0,13,40,1
20,257509,0,9,40,0
51,90363,15024,10,40,1
46,362835,0,12,40,1
34,85218,0,14,24,0
43,243380,0,10,40,0
22,324922,0,9,50,0
36,122240,0,10,40,0
40,193882,0,11,40,0
25,210794,0,10,40,0
49,140644,5013,13,45,0
46,276087,5013,9,50,0
24,155818,0,10,44,0
26,247006,0,9,52,0
45,192835,0,13,45,1
40,157403,0,10,38,0
33,268127,0,9,40,0
62,197218,0,9,18,0
19,175507,0,9,30,0
39,34111,0,9,70,0
19,400195,0,9,20,0
29,156819,0,12,35,0
53,59664,5013,9,40,0
22,180449,0,10,28,0
52,100226,0,13,40,1
21,211601,0,10,40,0
48,179337,0,9,60,0
23,306639,0,5,40,0
40,244172,0,3,40,0
51,186299,0,1,30,0
29,54932,0,9,40,0
58,72812,0,6,40,0
39,30673,0,10,50,1
40,374764,0,10,40,0
27,156266,0,9,20,0
30,101562,0,9,40,0
36,211022,0,11,40,1
28,216479,0,13,40,0
63,177063,0,9,40,0
50,104280,0,10,40,1
54,163815,0,14,60,0
39,279323,0,9,40,0
51,96190,0,10,40,0
59,96840,0,9,40,0
63,97855,0,14,50,1
36,288585,0,9,20,0
28,204984,0,13,45,0
46,162187,0,13,40,1
43,52498,0,13,50,0
55,227386,0,13,40,1
28,215955,3103,13,40,1
58,205896,0,9,40,0
42,85995,0,9,50,0
19,73190,0,10,20,0
20,194630,0,9,40,0
56,157749,0,10,60,1
33,45796,0,9,40,1
30,111567,0,9,40,0
35,186035,0,11,40,0
26,189027,0,9,40,0
27,87006,0,10,40,0
47,340982,3103,10,40,1
36,172538,0,9,52,1
76,243768,0,3,20,0
33,43608,0,10,40,0
44,253250,0,14,54,0
36,160035,0,10,55,1
28,251905,0,14,42,0
51,182740,0,9,40,0
38,339025,0,9,40,0
35,176101,0,9,80,1
55,105304,0,9,40,0
39,179137,0,9,40,0
41,189956,0,13,40,1
42,194636,0,13,40,0
40,434081,0,9,40,0
45,353012,0,9,40,0
46,104575,0,11,40,0
60,113443,0,9,45,0
37,67433,0,9,40,1
35,138441,0,9,35,0
34,111746,0,9,45,0
40,89413,0,9,40,0
43,317185,0,11,36,0
66,142723,0,3,40,0
33,59083,0,13,45,1
19,374262,0,8,20,0
33,156602,3325,13,43,0
30,151773,0,10,40,1
35,215310,0,7,40,0
31,140206,0,9,40,1
22,211798,0,10,40,0
17,99893,0,7,40,0
40,544792,0,10,40,0
22,252570,0,10,40,0
45,137604,0,10,40,0
33,190290,0,11,56,0
23,195767,0,9,40,0
23,60331,0,9,40,0
46,328216,0,9,40,1
34,173266,0,9,40,1
81,136063,0,9,30,0
26,386585,0,10,60,0
44,344060,0,13,40,1
51,196107,0,10,60,0
51,28978,0,10,40,0
60,194980,0,9,20,0
39,245665,0,12,60,0
45,123681,0,9,40,0
21,234640,0,9,47,0
29,244395,0,7,40,0
31,263796,0,6,50,0
26,102476,0,13,40,1
52,184529,0,9,40,1
34,152493,0,9,70,0
44,325159,0,10,40,0
26,127202,0,9,40,0
36,257250,0,11,99,0
49,233059,0,11,40,0
27,243569,0,9,40,0
28,102142,0,10,40,0
22,384787,0,5,40,0
37,110331,0,15,60,1
59,95835,0,11,55,1
20,170091,0,10,35,0
57,57071,3137,10,40,0
29,179008,0,12,50,0
23,185575,0,13,40,0
44,268039,0,10,40,0
38,179117,10520,12,50,1
37,328301,0,13,36,0
44,194924,0,9,35,1
51,155403,0,9,40,0
48,135525,0,10,40,1
23,195411,0,9,40,0
72,104090,0,13,40,0
34,117963,0,13,40,1
21,305781,0,9,45,0
24,155172,0,12,40,0
73,153127,0,10,10,0
46,35969,0,13,51,0
36,194630,0,10,40,0
34,157024,0,6,20,0
46,140664,0,10,48,1
24,395297,0,10,35,0
59,750972,0,9,40,0
41,173858,0,4,40,0
21,145119,0,10,20,0
19,342384,0,7,55,0
51,165953,0,9,45,0
47,265097,0,9,45,1
50,69345,0,12,60,0
43,287008,0,13,40,0
63,101996,0,14,40,1
18,444822,0,7,8,0
53,156877,15024,9,35,1
39,153949,0,9,30,0
50,270221,0,10,43,1
50,107265,0,9,50,1
18,110142,0,7,15,0
48,209146,0,9,60,0
26,333541,0,9,24,0
21,596776,0,10,40,0
62,82906,4064,13,35,0
28,181659,0,9,40,0
19,318822,0,9,40,0
71,180733,0,14,20,0
17,98675,0,5,20,0
25,189897,0,9,40,0
53,111939,0,13,35,0
50,171225,0,13,40,1
50,221532,0,9,40,1
71,143437,10605,14,40,1
48,145886,0,13,60,0
31,367314,0,9,40,0
34,287315,0,9,40,0
42,341638,0,7,40,0
38,65390,0,12,45,0
29,106179,0,10,40,0
20,471452,0,10,30,0
51,147954,3411,9,38,0
37,115360,0,14,40,0
24,378546,0,7,39,0
51,186303,0,13,40,1
20,88676,0,9,40,0
34,188246,0,9,40,0
40,165108,0,13,40,0
23,61743,0,3,35,0
38,133935,0,9,41,1
19,165115,0,9,40,0
34,197252,0,13,45,1
41,29762,0,10,60,0
48,46677,0,12,42,0
24,60668,0,9,40,0
50,273534,0,9,30,0
39,1455435,0,12,40,0
23,148315,0,10,40,0
35,407068,0,2,40,0
39,114591,0,10,40,0
42,344060,7298,9,40,1
47,102359,0,13,30,0
41,31221,0,9,30,0
39,65738,0,10,15,1
30,111883,0,10,40,0
43,149871,0,9,40,0
17,95875,0,5,12,0
45,82797,0,13,45,1
30,99502,0,11,40,0
20,210444,0,10,25,0
32,388672,0,10,16,0
27,406662,4416,9,40,0
48,189498,0,7,40,0
58,123886,0,9,40,0
28,30014,0,10,40,0
47,56482,7688,10,50,1
24,216853,0,9,37,0
39,280570,0,13,45,0
24,200593,0,9,50,0
41,408498,0,9,50,0
20,266015,0,10,44,0
57,249072,99999,10,60,1
21,43587,0,10,30,0
70,304570,0,13,32,0
23,210474,0,13,40,0
51,259363,0,10,60,1
30,195750,0,9,27,0
48,236858,0,7,31,0
36,188563,5178,10,50,1
22,185582,0,10,25,1
72,164724,0,13,28,0
53,55861,0,9,40,1
44,291568,0,9,40,0
23,265077,0,11,40,0
41,180572,0,13,50,1
31,81846,0,9,40,0
38,296212,0,13,45,0
32,101709,0,13,40,1
52,172962,0,10,40,1
54,182855,0,4,40,0
24,113466,0,9,40,0
49,240629,0,9,38,0
46,216164,0,9,40,0
17,156732,0,7,20,0
61,298400,4787,13,48,1
45,306122,0,13,44,1
32,171813,0,13,40,0
51,205100,0,9,40,0
44,29591,0,13,40,1
24,161092,0,13,40,0
39,141029,0,9,40,1
66,244661,0,13,40,0
38,111128,0,12,40,1
54,220054,0,13,40,1
43,64112,0,10,50,0
39,327164,0,14,45,0
35,397307,0,14,55,0
52,283079,0,9,50,0
18,130389,0,7,20,0
34,122616,0,10,84,1
36,175759,7298,13,50,1
37,393360,0,10,30,0
20,120046,0,10,25,0
54,109413,0,13,50,0
27,467936,0,10,48,0
46,168195,0,15,45,1
38,282951,0,10,40,0
52,29623,0,8,40,0
29,285294,0,12,40,0
51,115025,0,9,40,0
44,98806,0,4,38,0
62,271431,0,5,42,0
59,232672,0,14,40,1
54,280292,0,10,32,0
24,161638,0,9,40,0
44,103233,0,13,40,0
31,178841,0,9,40,0
65,205309,0,9,24,0
22,130724,0,10,25,0
46,129232,0,13,55,1
26,167761,0,13,50,1
25,60726,0,9,30,0
54,343242,0,13,40,1
38,414991,0,9,40,1
52,74660,0,14,40,0
22,67234,0,9,45,0
27,30237,0,9,45,0
30,195576,3325,10,50,0
51,914061,0,10,44,1
53,121441,0,10,55,0
21,87169,0,9,35,0
34,617917,0,13,40,1
22,263398,0,10,50,0
37,174308,0,13,45,0
31,190027,0,10,40,0
58,101338,0,9,40,1
38,179668,0,13,50,1
71,217971,0,5,13,0
49,54260,0,13,40,1
59,325732,0,9,52,1
35,65876,0,9,40,0
43,174575,0,10,45,0
35,103323,0,10,40,1
50,283314,0,12,40,1
35,133839,0,9,60,1
45,48271,0,10,40,1
52,220984,0,9,40,0
38,93140,0,9,28,0
58,259929,0,16,43,1
61,178312,0,12,42,0
52,102828,0,13,40,1
42,86185,0,10,40,0
46,142222,1151,10,60,0
30,188798,0,10,20,0
47,132589,0,10,72,0
37,267085,0,10,40,0
40,204046,0,6,40,0
19,44047,0,9,40,0
63,106141,0,4,45,0
30,437458,0,10,40,1
20,38001,0,10,20,0
29,31935,0,9,40,0
35,200426,0,11,44,0
41,392167,0,6,48,0
42,118494,0,10,44,1
38,135020,0,10,60,0
26,375980,0,9,37,0
59,395736,0,9,40,1
32,339482,0,3,60,0
22,81145,0,9,25,0
46,273575,15024,13,40,1
35,387777,0,12,52,0
39,363418,0,13,35,0
42,27085,0,10,40,0
63,150079,0,9,35,1
19,139466,0,10,25,0
41,118544,0,9,32,0
26,106491,0,10,40,0
46,155659,0,13,40,1
38,133299,0,9,55,0
24,172594,0,13,40,0
57,335605,0,10,40,1
37,186359,7688,9,60,1
27,38645,0,13,40,0
25,81993,0,13,46,0
26,93806,0,10,55,0
34,145231,4064,9,35,0
45,112929,0,4,35,0
42,269733,99999,14,80,1
42,202011,0,10,40,0
22,23940,0,9,40,0
57,104272,0,7,40,0
24,315877,0,10,25,0
25,129784,0,10,40,0
50,175339,0,9,40,1
54,136224,0,14,30,0
30,243233,0,10,48,1
44,37997,0,9,60,0
40,29841,0,13,40,0
45,330087,0,9,40,0
34,318982,0,14,40,1
30,46712,0,9,40,0
30,168387,0,13,40,0
19,83930,0,9,20,0
21,212213,0,12,40,0
28,61487,0,9,40,0
31,144949,0,13,40,1
69,102874,0,9,24,0
42,145178,0,9,40,0
58,164065,0,14,18,0
52,279129,0,10,37,1
27,215955,2829,10,40,0
64,258006,0,10,40,0
41,55395,0,10,40,0
33,236481,0,13,10,0
26,98155,0,9,40,0
35,228190,0,9,40,0
33,183557,0,12,40,0
18,120781,0,6,20,0
35,99357,15024,14,50,1
43,301007,7298,14,50,1
18,193166,0,5,42,0
32,123253,0,12,42,0
36,145704,0,9,40,0
24,204653,0,10,40,0
48,173938,0,9,60,0
41,239061,0,14,20,0
35,295939,0,9,40,0
33,265168,0,13,55,0
22,362623,0,9,40,0
29,37215,0,9,55,0
29,168479,0,14,40,0
28,159109,0,7,40,0
25,165315,0,9,37,0
18,101709,0,9,15,0
56,204049,0,10,50,1
32,158242,0,13,40,0
42,93853,0,10,45,0
29,151382,0,11,50,0
46,28334,0,9,40,0
75,186808,6418,7,50,1
45,207277,0,13,50,1
50,213041,0,9,40,0
47,27815,0,5,30,0
52,145072,0,14,40,0
56,225267,0,9,40,0
28,84657,0,13,40,0
41,283116,1506,9,50,0
41,117585,0,9,50,1
23,213902,0,10,20,0
42,122861,0,14,40,1
46,133969,0,14,40,0
28,94880,0,10,43,0
29,95465,0,9,40,0
53,153052,0,9,40,1
41,171003,0,4,30,0
47,87490,0,14,42,0
32,170154,25236,12,50,1
63,217715,0,3,3,0
32,259719,0,10,40,0
56,186556,0,10,50,1
31,227886,0,10,35,0
48,273435,0,9,40,0
49,196707,0,13,45,1
25,259300,0,13,16,0
20,218962,0,9,40,0
48,155862,0,9,65,0
41,78410,0,9,40,1
29,126822,0,9,35,0
65,150095,0,13,40,1
24,236804,0,10,40,0
56,202435,0,9,30,0
41,144032,0,9,60,0
28,213195,0,12,40,1
51,205100,0,14,30,1
47,187440,5178,9,40,1
18,115258,0,6,40,0
39,182828,0,14,45,0
22,186573,0,9,46,0
19,82210,0,9,50,0
36,174242,7298,15,50,1
55,205759,0,16,40,0
45,235892,0,10,32,0
56,229525,0,5,40,0
26,147638,0,13,40,0
58,138285,0,12,40,0
52,128871,0,4,64,0
42,222011,0,10,43,0
54,175339,0,13,40,1
47,249935,0,7,8,0
40,214781,7298,10,65,1
32,212276,0,13,60,1
46,45363,0,15,40,1
45,363418,0,13,40,1
40,187164,0,9,45,0
53,190762,0,9,45,1
70,121993,0,9,5,0
51,290688,0,14,50,1
33,171876,0,10,40,0
24,362059,0,8,32,0
22,388247,0,10,40,0
45,201127,0,9,40,0
29,187188,0,14,60,0
42,193537,0,4,35,0
35,172845,0,11,30,0
44,262241,0,9,40,0
41,154194,0,9,40,0
45,192835,3942,9,40,0
23,42251,0,13,40,0
27,193701,0,9,45,0
46,160647,0,13,38,0
47,162236,0,13,35,1
53,228752,0,9,40,0
27,312485,0,9,32,0
21,119665,0,10,35,0
30,296462,0,14,30,0
44,265266,0,6,40,0
25,66935,0,13,40,0
69,104827,0,9,8,0
51,161482,0,9,40,0
35,269300,0,13,60,0
68,75913,0,8,30,0
34,217652,0,8,40,0
39,206520,0,9,45,0
36,238342,0,10,40,0
41,192712,0,9,40,0
19,574271,0,10,35,0
43,162887,0,10,40,1
20,234640,0,10,40,0
32,193260,0,10,40,0
68,198884,0,9,25,0
41,224799,0,10,40,0
27,113054,0,9,43,0
64,130525,0,9,40,1
18,192409,0,8,25,0
49,218357,0,11,38,0
53,152657,0,6,40,0
20,225515,0,10,24,0
36,207157,0,10,40,0
26,55929,0,13,40,0
55,208311,0,14,20,1
52,168553,0,4,40,0
62,115387,0,9,40,0
38,130007,0,13,40,0
37,234807,0,9,37,0
65,330144,0,10,40,0
18,170544,0,7,20,0
48,452402,0,16,15,0
38,101833,3103,6,40,1
28,193260,0,13,50,1
19,179422,0,9,35,0
33,123424,0,13,40,1
61,172037,0,9,40,0
37,33394,0,9,70,0
71,163293,0,15,2,0
51,148431,0,9,40,0
27,146243,0,10,30,0
17,278414,0,7,15,0
36,241126,0,10,40,0
30,204374,0,13,48,0
30,94413,0,10,30,0
47,40690,0,10,40,0
73,232871,2228,4,10,0
37,358753,5013,7,40,0
45,28171,0,14,40,0
61,353031,0,9,60,0
23,129042,0,9,40,0
38,63509,0,9,40,1
42,720428,0,10,40,1
36,369843,0,9,50,0
54,260833,0,10,45,1
36,22245,0,9,40,1
38,68840,0,10,40,1
33,86492,0,9,87,0
56,174864,0,13,45,1
57,109015,0,8,40,0
53,169846,0,9,40,1
26,120268,0,13,24,0
37,272950,0,9,40,0
38,43712,7298,13,60,1
46,182541,0,9,50,0
25,279833,0,13,44,0
60,27466,0,10,40,0
44,257395,0,10,40,1
24,316438,0,3,40,0
23,223811,0,13,30,0
33,97723,0,9,40,0
32,235124,0,11,40,0
48,149337,0,12,55,0
26,34307,0,11,65,0
45,38240,0,9,40,0
23,257621,0,13,45,0
56,273084,0,14,40,1
37,190105,0,9,55,0
17,227960,0,7,10,0
37,359796,0,10,40,0
35,187693,0,9,40,0
54,54377,0,14,40,0
31,197252,0,4,40,0
43,91209,0,13,40,1
45,411273,0,4,40,0
64,21174,0,9,40,1
59,157303,0,10,48,0
60,224097,0,9,40,0
36,416745,0,7,40,0
22,228394,0,9,50,0
52,94873,0,9,19,0
23,192812,0,13,40,0
47,72333,0,9,40,0
29,120645,0,12,40,0
54,35576,0,10,50,1
46,278200,0,9,40,0
34,32587,0,10,40,0
28,66893,0,13,50,1
22,228394,0,10,36,0
20,270436,0,9,40,0
37,112497,0,14,40,1
20,86143,0,10,30,0
56,119891,0,10,40,0
36,102568,0,13,40,1
19,255921,0,10,20,0
23,195508,0,13,45,0
28,129882,0,10,40,0
17,247580,0,8,18,0
26,51961,0,8,51,0
43,398959,0,10,40,0
37,185744,0,9,20,0
33,206609,0,9,50,0
19,43937,0,10,12,0
28,143582,0,9,40,0
45,81132,0,9,40,0
20,194630,0,10,40,0
29,164607,0,9,40,0
42,282062,0,5,40,0
48,176239,0,5,40,0
55,200497,0,14,45,1
40,241851,0,15,50,1
46,479406,0,13,40,0
37,61778,0,13,30,0
37,136028,0,11,40,0
45,181363,0,10,46,0
41,163322,0,7,36,0
49,337666,0,9,40,0
58,194733,0,10,45,0
50,175804,0,13,40,1
48,102359,0,16,60,1
37,352882,0,9,70,1
26,89326,0,13,40,0
52,174767,0,10,45,1
27,104423,0,9,40,0
42,278926,0,10,40,0
27,123116,0,10,49,0
34,213226,0,13,40,1
38,215392,7298,11,45,1
51,96586,0,10,40,1
44,167955,0,9,40,0
43,397280,0,12,50,1
22,86849,0,10,20,0
30,266463,0,9,40,1
55,41108,0,10,62,1
38,32916,0,11,55,1
61,147393,0,15,20,0
33,365908,2105,9,40,0
39,132879,0,13,40,1
50,33931,0,9,40,0
41,92968,0,14,40,0
40,199303,0,12,40,1
29,124953,0,13,50,0
53,88842,99999,9,40,1
50,65408,0,9,50,1
42,259643,4650,14,40,0
21,321369,0,6,40,0
64,216160,0,16,50,1
56,170411,4101,9,38,0
19,100999,0,7,30,0
50,24013,0,10,84,1
31,189843,0,9,47,1
59,107318,0,9,50,0
37,217838,0,3,40,0
25,301634,0,12,40,0
40,119008,0,9,40,0
54,339667,0,9,41,0
52,236497,0,13,40,0
31,124020,0,12,40,1
27,146760,0,10,40,0
27,176683,0,12,52,0
43,170730,0,13,50,1
20,211968,0,11,20,0
40,340797,0,10,40,0
47,173938,0,13,50,1
19,228939,0,9,35,0
43,144811,0,15,50,0
36,34364,0,12,3,0
33,269604,0,3,40,0
65,105252,0,9,40,1
31,59083,0,10,50,0
62,101475,0,12,40,0
46,308077,0,10,50,0
67,336163,0,9,24,0
44,318046,0,10,35,1
25,117827,0,10,40,0
46,72896,0,5,43,0
26,193165,0,10,52,1
40,24763,6849,10,40,0
39,114251,0,9,40,1
27,388998,13550,13,46,1
85,115364,0,9,35,0
43,106900,0,13,40,0
39,25806,0,14,48,0
49,165937,0,9,40,0
36,953588,0,7,40,0
41,174540,0,10,4,0
27,472070,0,11,40,0
42,188693,0,10,40,0
49,198759,15024,12,60,1
33,296538,0,9,45,1
27,177057,0,9,40,0
47,135803,0,9,25,0
29,283760,0,13,40,0
43,191712,0,13,40,0
23,157145,0,9,40,0
64,36960,0,9,40,1
45,99355,0,9,40,1
63,85420,5013,10,15,0
18,88642,0,10,15,0
25,241025,0,13,18,0
48,55720,2407,10,40,0
38,136081,0,15,60,1
45,162494,0,9,19,0
35,94529,0,9,40,0
25,184303,0,4,40,0
29,251854,0,13,40,0
24,148320,0,10,40,0
19,140499,0,9,40,0
43,427382,0,14,50,1
27,133696,0,10,88,0
21,276840,0,8,20,0
22,106700,0,12,27,0
58,116901,0,9,25,0
56,135458,0,9,40,0
23,33551,0,13,38,0
49,28334,0,10,45,1
20,126822,0,10,15,0
36,177895,0,14,40,0
28,194200,0,9,70,0
30,166961,0,10,20,1
56,193130,0,15,16,0
23,143032,0,14,36,0
46,185041,0,9,75,1
52,190762,0,2,40,0
46,159869,0,13,40,1
50,102615,0,9,40,1
19,271521,0,9,24,0
21,186648,0,6,40,0
21,138768,0,10,40,0
21,164920,0,10,40,0
37,32239,27828,9,40,1
23,165064,0,10,40,0
43,277488,0,9,30,0
51,249339,0,9,40,0
35,29874,0,10,40,0
52,230112,0,14,40,1
20,314539,0,9,40,0
20,163665,0,12,15,0
55,377113,15024,13,60,1
27,199118,0,10,40,0
38,108140,0,14,50,1
42,227065,0,13,60,0
31,381153,0,10,60,0
48,39986,0,9,40,0
22,163205,0,9,53,0
31,141118,0,9,24,0
54,386773,0,10,60,0
36,289190,0,9,40,0
29,135791,15024,13,50,1
42,121718,0,9,24,0
39,80324,0,10,62,1
68,197015,0,9,45,0
59,298449,0,10,43,0
56,266091,0,13,45,0
39,141748,0,9,40,1
49,144844,0,9,52,1
43,128354,0,9,30,0
20,89991,0,10,32,0
42,150533,0,14,46,0
44,281739,13550,10,50,1
30,319280,0,9,40,1
31,258406,0,9,50,0
34,360689,0,10,48,0
46,149551,5013,9,50,0
40,188942,0,10,40,0
50,221532,0,12,40,1
44,160829,0,13,20,1
53,470368,0,12,48,0
44,147206,0,10,40,0
25,218667,0,9,40,0
63,106648,0,9,12,0
57,339163,0,10,40,0
30,209808,0,16,40,1
40,139193,0,9,48,0
45,233511,0,13,60,1
17,102726,0,8,16,0
49,91251,0,9,40,0
20,373935,0,9,35,0
62,320376,0,9,48,0
33,174789,0,9,40,0
20,451996,0,9,40,0
44,367749,0,2,40,0
27,236481,0,15,10,0
39,184128,0,7,40,0
22,74631,0,10,13,0
23,244698,0,3,35,0
38,455379,0,8,56,1
47,70554,0,10,40,1
37,154410,0,14,40,0
30,302473,0,9,40,0
32,200323,0,15,60,0
20,37894,0,10,30,0
21,188923,0,10,55,0
29,87507,0,16,60,0
39,80680,0,10,40,0
36,268292,0,9,41,0
35,208259,0,6,36,0
23,202084,0,9,40,0
63,190296,0,7,40,1
28,263600,0,9,40,1
56,91905,0,9,4,0
43,352005,15024,13,45,1
22,189888,0,9,45,0
63,174181,0,13,20,0
53,100109,0,14,40,1
62,192866,0,10,20,0
26,38232,0,13,50,0
31,184307,0,10,40,0
23,103064,0,9,40,0
33,223212,0,9,40,0
40,77247,0,8,50,1
32,45796,0,8,40,0
50,36480,0,9,40,0
58,236596,0,9,45,1
54,179704,0,13,45,1
21,230429,0,9,35,0
73,46514,0,9,25,0
90,197613,0,9,40,1
61,162678,0,3,40,0
48,382242,0,16,40,1
22,197387,0,10,24,0
22,200819,0,9,40,0
46,353012,0,9,40,0
54,117674,0,13,40,1
45,132847,0,13,50,0
35,30529,0,9,40,0
19,196857,0,10,20,0
56,282023,0,14,40,1
34,340665,0,10,35,0
43,211518,0,9,40,0
25,109526,0,9,38,0
56,247337,0,13,50,1
47,331650,0,9,40,1
47,249585,0,10,30,0
60,26756,0,9,50,0
55,87584,0,9,10,0
41,110562,0,13,40,0
34,34572,0,11,60,1
47,44216,0,9,45,0
50,92811,0,13,40,0
30,207253,0,11,40,0
35,97277,0,15,65,1
21,132247,0,10,35,0
35,368825,0,10,60,1
35,113481,0,16,60,0
33,55291,0,14,40,1
53,113522,0,9,40,0
37,220237,5178,13,40,1
37,212900,0,9,40,0
27,89718,0,10,40,0
36,250791,0,9,48,0
29,335015,0,9,48,0
30,233993,0,13,15,0
28,395022,0,11,40,0
35,179171,0,9,38,0
23,42251,0,13,45,0
19,198663,0,9,40,0
50,302372,0,13,40,0
32,209691,0,13,50,0
18,161245,0,7,8,0
40,272960,0,12,42,1
58,241056,0,10,46,0
22,162282,0,9,55,0
68,218637,0,10,55,1
39,231141,2829,9,40,0
25,299765,0,10,40,0
29,183887,0,13,40,0
17,36801,0,6,18,0
43,154076,0,10,40,1
62,164616,15024,16,45,1
19,375079,0,10,35,0
57,367334,0,9,40,0
53,123429,0,10,60,1
18,173923,0,10,10,0
21,421010,0,7,60,0
35,334291,0,13,45,0
47,104489,0,13,40,1
32,194740,0,13,40,1
39,189092,0,13,45,0
40,184857,0,9,40,0
38,53628,0,11,35,0
40,207578,0,12,60,1
43,210013,0,10,50,1
38,54816,0,11,40,1
55,451603,0,9,40,0
37,83893,0,11,40,0
37,218955,0,9,40,0
60,182687,0,12,40,0
34,143526,0,9,40,0
17,79682,0,6,30,0
28,33035,0,8,30,0
46,96260,0,13,20,0
67,65475,0,9,40,1
34,62374,0,9,48,0
36,181382,3103,11,40,1
34,325658,0,9,40,0
27,243569,3942,7,40,0
24,154571,0,10,20,0
40,99185,0,13,60,0
40,177083,0,9,50,0
60,160625,0,10,47,0
57,212303,0,14,40,1
32,175856,0,13,40,1
29,100368,0,5,27,0
42,112507,0,8,30,0
64,280508,0,9,50,0
27,213225,7298,13,45,1
52,89041,0,9,40,0
30,100734,0,13,40,1
46,280766,0,9,40,0
27,191822,0,9,50,0
63,180911,4386,7,37,1
26,90980,0,11,55,0
42,188789,0,4,35,0
30,36383,0,13,40,1
45,339863,8614,13,48,1
25,52921,0,12,45,0
34,764638,4787,15,47,1
25,209286,0,10,40,0
17,237399,0,7,20,0
31,48520,0,9,30,0
76,239880,0,9,8,0
33,504725,3464,7,40,0
44,277720,0,10,35,0
36,233955,0,13,40,0
57,26716,0,13,45,0
40,282155,0,9,25,0
30,102821,0,10,40,0
35,187329,0,13,40,0
48,133694,0,13,40,1
42,188243,0,13,50,1
30,189620,0,13,40,0
48,185079,0,9,50,0
22,311512,0,10,15,0
41,195897,0,14,60,0
18,53109,0,7,20,0
41,336643,0,10,80,0
44,55395,0,11,40,0
44,129100,0,7,60,0
65,178878,0,9,48,0
27,292472,0,10,40,1
47,108510,0,6,65,0
45,216414,0,14,50,1
